,가게링크,가게이름,가게주소,구 이름,별점
261,https://place.map.kakao.com/1491327604,루비정,서울 관악구 남부순환로198길 7,관악구,4.0
262,https://place.map.kakao.com/285870106,어부사시가,서울 관악구 관악로14길 31,관악구,4.5
263,https://place.map.kakao.com/820394456,뉴욕택시디저트,서울 관악구 남부순환로 1870 1층,관악구,4.7
264,https://place.map.kakao.com/10261439,담양죽순추어탕,서울 관악구 남부순환로 2082-37,관악구,3.2
265,https://place.map.kakao.com/1225629162,탐나종합어시장 구로디지털역점,서울 관악구 조원로 7 1층,관악구,2.7
266,https://place.map.kakao.com/19526058,스타벅스 신림타임스트림점,서울 관악구 신림로 330 포도몰 1층 101호,관악구,4.0
267,https://place.map.kakao.com/26921558,아우성황소곱창 신림본점,서울 관악구 신림로65길 31,관악구,3.3
268,https://place.map.kakao.com/2005960832,토리고야 사당역점,서울 관악구 남현1길 68-6,관악구,2.7
269,https://place.map.kakao.com/8148101,할매보쌈,서울 관악구 신림로 351,관악구,3.6
270,https://place.map.kakao.com/2023022526,은행골 서울대입구역점,서울 관악구 관악로 174,관악구,3.2
271,https://place.map.kakao.com/1003630450,산골,"서울 관악구 관악로 211 마동 1층 29,46호",관악구,3.5
272,https://place.map.kakao.com/1351564381,미친키친,서울 관악구 남부순환로 1913 2층,관악구,4.3
273,https://place.map.kakao.com/12050528,전주식당,서울 관악구 신림로66길 20,관악구,3.7
274,https://place.map.kakao.com/1222966321,조개천하,서울 관악구 신원로 39 2~3층,관악구,3.4
275,https://place.map.kakao.com/1357048386,문성골족발집,서울 관악구 신원로 16,관악구,4.3
276,https://place.map.kakao.com/24944419,링고 3호점,서울 관악구 봉천로 518-4 2층,관악구,4.4
277,https://place.map.kakao.com/2119986453,엘따뻬오,서울 관악구 봉천로 580 2층,관악구,3.8
278,https://place.map.kakao.com/15819369,우리동네고기집,서울 관악구 인헌6길 24,관악구,3.8
279,https://place.map.kakao.com/1394873194,풍천민물장어 신림점,서울 관악구 신림로 242 정진빌딩 1층,관악구,3.3
280,https://place.map.kakao.com/27343732,도적숯불구이,서울 관악구 관악로 110-1,관악구,1.9
281,https://place.map.kakao.com/1737430103,해인어시장,서울 관악구 남부순환로 1587,관악구,2.8
282,https://place.map.kakao.com/13071487,목우촌부추삼겹살 남현점,서울 관악구 남현1길 68-10,관악구,2.7
283,https://place.map.kakao.com/21328210,전주익산집,서울 관악구 신림로59길 14 원조순대타운 3층 302호,관악구,3.2
284,https://place.map.kakao.com/515921812,새우당,서울 관악구 남부순환로234길 19,관악구,3.2
285,https://place.map.kakao.com/2007039892,우마,서울 관악구 신원로 26 동부아파트상가 101동 124호,관악구,3.7
286,https://place.map.kakao.com/25450382,길동우동 신림점,서울 관악구 신림로 358,관악구,2.1
287,https://place.map.kakao.com/429012041,통큰갈비,서울 관악구 남부순환로 1599-4 1층,관악구,3.4
288,https://place.map.kakao.com/1127981980,버거킹 신림역점,서울 관악구 신림로 318 청암두산위브센티움 1층 101호,관악구,2.7
289,https://place.map.kakao.com/522731160,궁전다방,서울 관악구 남부순환로 1500 1층,관악구,4.7
290,https://place.map.kakao.com/284132796,고객만족,서울 관악구 남부순환로 1597-6,관악구,3.6
291,https://place.map.kakao.com/18716638,신사리포차,서울 관악구 신림로59길 9 지하1층,관악구,2.2
292,https://place.map.kakao.com/27510422,황금짜장 봉전점,서울 관악구 장군봉1길 19,관악구,4.2
293,https://place.map.kakao.com/13064358,투썸플레이스 신림역점,서울 관악구 신림로 350 서원프라자 1층,관악구,2.2
294,https://place.map.kakao.com/1240290582,그레이프라운지,"서울 관악구 관악로17길 9 라온2차 2,3층",관악구,4.5
295,https://place.map.kakao.com/27548024,이가 서울대점,서울 관악구 봉천로 485-1,관악구,3.3
296,https://place.map.kakao.com/368019779,수산식당,서울 관악구 남부순환로 2082-25 4층,관악구,2.6
297,https://place.map.kakao.com/27302030,삼차,서울 관악구 관악로16길 13 1층,관악구,4.3
298,https://place.map.kakao.com/436846429,도노텀블 보라매점,서울 관악구 보라매로 15-8,관악구,4.1
299,https://place.map.kakao.com/868519196,명륜진사갈비 서울봉천점,서울 관악구 양녕로 29 미화빌딩 1층,관악구,2.2
300,https://place.map.kakao.com/1650804029,생활맥주 서울대입구점,서울 관악구 관악로14가길 2 지하1층,관악구,4.0
301,https://place.map.kakao.com/512017232,서오릉피자 관악점,서울 관악구 남부순환로 1925 1층,관악구,4.8
302,https://place.map.kakao.com/313757181,새실정원,서울 관악구 관악로14길 103 2층,관악구,2.4
303,https://place.map.kakao.com/14821055,원당황소곱창,서울 관악구 봉천로 506,관악구,4.7
304,https://place.map.kakao.com/2005621365,백년불고기물갈비 신림역점,서울 관악구 관천로 43 2층,관악구,2.8
305,https://place.map.kakao.com/8608474,해태식당,서울 관악구 청룡1길 33 1층,관악구,4.1
306,https://place.map.kakao.com/1223991903,문득,서울 관악구 관악로14길 8,관악구,3.1
307,https://place.map.kakao.com/996477594,킴쓰해물로스,서울 관악구 신림로 309 2층,관악구,4.1
308,https://place.map.kakao.com/12988095,생각보다맛있는집 신림점,서울 관악구 봉천로 236,관악구,3.7
309,https://place.map.kakao.com/78852669,역전할머니맥주 서울신림점,서울 관악구 신림로59길 7 1층,관악구,2.4
310,https://place.map.kakao.com/349232725,장군집 본점,서울 관악구 청룡2길 19,관악구,4.4
311,https://place.map.kakao.com/8403822,삼수갑산,서울 관악구 남현1길 38-9,관악구,1.5
312,https://place.map.kakao.com/566331050,인생고기,서울 관악구 신림동길 26 1층,관악구,3.5
313,https://place.map.kakao.com/1870541602,스타벅스 낙성대역점,서울 관악구 남부순환로 1908,관악구,4.1
314,https://place.map.kakao.com/16044058,영빈관,서울 관악구 남부순환로 1647,관악구,3.9
315,https://place.map.kakao.com/1398296744,하우츠마라탕,서울 관악구 관악로14길 77,관악구,4.4
316,https://place.map.kakao.com/589285950,만세육간 본점,서울 관악구 시흥대로 552,관악구,4.1
317,https://place.map.kakao.com/602351381,인생극장쪽갈비,서울 관악구 양녕로 30,관악구,4.7
318,https://place.map.kakao.com/16883623,삼촌네,서울 관악구 신림로59길 12 양지순대타운,관악구,3.5
319,https://place.map.kakao.com/1988230612,다이히로,서울 관악구 행운1길 3,관악구,3.7
320,https://place.map.kakao.com/15284474,이레삼계탕,서울 관악구 봉천로 609,관악구,4.1
321,https://place.map.kakao.com/1996987830,어사출또 봉천점,서울 관악구 은천로 27,관악구,4.5
322,https://place.map.kakao.com/11918742,라티놀 서울대본점,서울 관악구 관악로 154-5,관악구,2.7
323,https://place.map.kakao.com/1198726689,하남돼지집 서울대입구역점,서울 관악구 관악로17길 3,관악구,2.7
324,https://place.map.kakao.com/23717312,오술차 사당역점,서울 관악구 과천대로 955 3층,관악구,4.4
325,https://place.map.kakao.com/21267515,세월마차,서울 관악구 은천로 32,관악구,4.3
326,https://place.map.kakao.com/228472808,우된장 봉천본점,서울 관악구 청룡1길 7 1층,관악구,3.8
327,https://place.map.kakao.com/27277628,고앤고 본점,서울 관악구 남부순환로 1665 1층,관악구,4.7
328,https://place.map.kakao.com/26330129,이금옥샤브샤브칼국수,서울 관악구 관악로 132,관악구,4.8
329,https://place.map.kakao.com/1912478752,투썸플레이스 구로디지털단지역점,서울 관악구 시흥대로 554 1층,관악구,2.1
330,https://place.map.kakao.com/16852406,신사리즉석불떡볶이,서울 관악구 남부순환로176길 20 3층,관악구,3.9
331,https://place.map.kakao.com/1594953144,스타벅스 서울대역,서울 관악구 남부순환로 1817,관악구,3.0
332,https://place.map.kakao.com/571257623,덕봉식당,서울 관악구 호암로24길 24 1층,관악구,3.4
333,https://place.map.kakao.com/1615444394,오케이크 서울대입구역점,서울 관악구 관악로 211 1층,관악구,3.9
334,https://place.map.kakao.com/20537509,관악산가마솥녹두삼계탕,서울 관악구 관악로17길 13,관악구,3.6
335,https://place.map.kakao.com/27580388,경원치킨 본점,서울 관악구 봉천로 600-1,관악구,3.6
336,https://place.map.kakao.com/20204788,소년의레시피,서울 관악구 신원로 26 동부아파트 상가 1층 128호,관악구,4.0
337,https://place.map.kakao.com/17046807,장우동 서울대점,서울 관악구 호암로24길 57,관악구,2.3
338,https://place.map.kakao.com/7977701,스타벅스 신림점,서울 관악구 신림로 355-1,관악구,3.0
339,https://place.map.kakao.com/937528174,몽중인 kitchen&bar,서울 관악구 관악로14가길 13 1층,관악구,3.6
340,https://place.map.kakao.com/1015362916,서울뼛국,서울 관악구 관천로 36-1,관악구,2.8
341,https://place.map.kakao.com/12732270,농장사람들,서울 관악구 봉천로 462,관악구,3.7
342,https://place.map.kakao.com/823048005,까꿍돼지사당삼겹살,서울 관악구 남현1길 68-6,관악구,2.9
343,https://place.map.kakao.com/1217623004,반한달,서울 관악구 남부순환로151길 42 1층,관악구,4.7
344,https://place.map.kakao.com/16381673,소문난집,서울 관악구 인헌2길 8-2,관악구,3.5
345,https://place.map.kakao.com/27324791,투썸플레이스 서울대입구역점,서울 관악구 관악로 157,관악구,2.2
346,https://place.map.kakao.com/9281876,옛날농장,서울 관악구 봉천로 262,관악구,3.8
347,https://place.map.kakao.com/292940153,신림집,서울 관악구 남부순환로176길 12 1층,관악구,2.7
348,https://place.map.kakao.com/1067831271,연소바 서울대점,서울 관악구 남부순환로 1802 1층,관악구,2.4
349,https://place.map.kakao.com/13080373,서초동연가 사당역점,서울 관악구 남현1길 59,관악구,2.6
350,https://place.map.kakao.com/8956221,돼지네,서울 관악구 봉천로 594,관악구,4.2
351,https://place.map.kakao.com/16853601,연탄부락 낙성대점,서울 관악구 남부순환로 1891,관악구,4.5
352,https://place.map.kakao.com/1053365713,맥주활력수,서울 관악구 신원로 38 1층,관악구,3.9
353,https://place.map.kakao.com/27339767,투썸플레이스 신림로점,서울 관악구 신림로 328 1~3층,관악구,3.9
354,https://place.map.kakao.com/536566518,사이공본가 신림점,서울 관악구 남부순환로 1595 1층,관악구,3.9
355,https://place.map.kakao.com/1825645668,커피나무 낙성대역점,서울 관악구 봉천로 569 팬컴빌딩 1층,관악구,2.9
356,https://place.map.kakao.com/123009033,우디가스트로,서울 관악구 관악로 116,관악구,3.5
357,https://place.map.kakao.com/2048814119,크리스피크림도넛 서울대입구역점,서울 관악구 관악로 202 1층,관악구,4.5
358,https://place.map.kakao.com/367718116,치킨공방 신림점,서울 관악구 남부순환로 1597-11,관악구,3.8
359,https://place.map.kakao.com/13351560,샤로스톤,서울 관악구 관악로14길 63,관악구,3.6
360,https://place.map.kakao.com/445583444,안단단맛,서울 관악구 신원로4길 22 1층,관악구,4.8
361,https://place.map.kakao.com/26883764,지리산삼계탕 2호점,서울 관악구 신림로 300 웅산빌딩 2층,관악구,4.0
362,https://place.map.kakao.com/354949984,다다에보민스시,서울 관악구 시흥대로 562,관악구,4.3
363,https://place.map.kakao.com/27213768,코시롱,서울 관악구 남부순환로266길 6,관악구,4.5
364,https://place.map.kakao.com/16819378,스시락,서울 관악구 신림로 356,관악구,3.1
365,https://place.map.kakao.com/20494138,스타벅스 보라매대교점,서울 관악구 보라매로3길 23 대교눈높이보라매 센터 1층,관악구,3.9
366,https://place.map.kakao.com/234893604,카페여기,서울 관악구 호암로22길 31 1층,관악구,3.3
367,https://place.map.kakao.com/16475703,스시나마,서울 관악구 신림로 324 2층,관악구,3.1
368,https://place.map.kakao.com/783607227,이태리상회,서울 관악구 청룡길 31,관악구,3.9
369,https://place.map.kakao.com/1071060594,쉐프초밥을부탁해 본점,서울 관악구 봉천로 473-3 1층,관악구,3.3
370,https://place.map.kakao.com/350360413,수제요리주점 섬,서울 관악구 관악로 195 관악위버폴리스 B동 1층 111호,관악구,3.8
371,https://place.map.kakao.com/381030182,이태리부대찌개 낙성대점,서울 관악구 봉천로 600 1층,관악구,4.1
372,https://place.map.kakao.com/1162794104,조선펍에디,서울 관악구 남부순환로224길 31 지하 1층,관악구,4.5
373,https://place.map.kakao.com/16560062,아우네장터,서울 관악구 봉천로 490,관악구,3.6
374,https://place.map.kakao.com/26777268,가온길 서울대입구역점,서울 관악구 남부순환로 1869-6 101호,관악구,4.7
375,https://place.map.kakao.com/1525065582,달다어요,서울 관악구 신림로68길 38 1층,관악구,4.1
376,https://place.map.kakao.com/1059517278,표표마라탕 사당점,서울 관악구 남현2길 8 1층,관악구,4.5
377,https://place.map.kakao.com/26451876,오인자아구찜,서울 관악구 남부순환로 1924,관악구,3.7
378,https://place.map.kakao.com/85363186,짬뽕갑 본점,서울 관악구 신림동7길 8 1층,관악구,1.3
379,https://place.map.kakao.com/23326303,와인창고잡,서울 관악구 남부순환로226길 31 1층,관악구,4.4
380,https://place.map.kakao.com/10675160,정통계란말이김밥,서울 관악구 신림로70길 11,관악구,1.8
381,https://place.map.kakao.com/20552709,돼지고기한주먹 주먹대장 신림본점,서울 관악구 신림로 391,관악구,5.0
382,https://place.map.kakao.com/152052814,버거킹 서울대입구역점,서울 관악구 남부순환로 1796 삼호빌딩 1층,관악구,2.8
383,https://place.map.kakao.com/26598131,함지박치즈등갈비 신림2호점,서울 관악구 신림로65길 38,관악구,2.4
384,https://place.map.kakao.com/12661709,청국장과보리밥 봉천점,서울 관악구 관악로24길 80,관악구,4.2
385,https://place.map.kakao.com/2105013505,스시스캔들,서울 관악구 낙성대로 22-14 1층,관악구,3.7
386,https://place.map.kakao.com/16620466,가야촌유황오리 봉천점,서울 관악구 봉천로 407,관악구,3.8
387,https://place.map.kakao.com/21959471,십원집 봉천점,서울 관악구 봉천로 521 1층,관악구,3.4
